12,68,ny/eki_et_ptr_00082.txt
7,54,ny/eki_et_ptr_00083.txt
6,42,ny/eki_et_ptr_00084.txt
7,54,ny/eki_et_ptr_00085.txt
7,52,ny/eki_et_ptr_00086.txt
7,61,ny/eki_et_ptr_00087.txt
8,51,ny/eki_et_ptr_00088.txt
7,53,ny/eki_et_ptr_00089.txt
1,9,ny/eki_et_ptr_00090.txt
12,87,ny/eki_et_ptr_00091.txt
5,35,ny/eki_et_ptr_00092.txt
8,65,ny/eki_et_ptr_00093.txt
13,113,ny/eki_et_ptr_00094.txt
6,47,ny/eki_et_ptr_00095.txt
7,60,ny/eki_et_ptr_00096.txt
8,62,ny/eki_et_ptr_00097.txt
10,62,ny/eki_et_ptr_00101.txt
11,67,ny/eki_et_ptr_00102.txt
7,54,ny/eki_et_ptr_00103.txt
8,61,ny/eki_et_ptr_00104.txt
15,93,ny/eki_et_ptr_00105.txt
10,64,ny/eki_et_ptr_00106.txt
10,68,ny/eki_et_ptr_00107.txt
10,71,ny/eki_et_ptr_00108.txt
10,83,ny/eki_et_ptr_00109.txt
10,73,ny/eki_et_ptr_00110.txt
9,61,ny/eki_et_ptr_00111.txt
9,69,ny/eki_et_ptr_00112.txt
10,73,ny/eki_et_ptr_00113.txt
6,45,ny/eki_et_ptr_00114.txt
9,58,ny/eki_et_ptr_00115.txt
6,45,ny/eki_et_ptr_00116.txt
7,44,ny/eki_et_ptr_00117.txt
10,65,ny/eki_et_ptr_00118.txt
8,65,ny/eki_et_ptr_00119.txt
5,37,ny/eki_et_ptr_00120.txt
4,29,ny/eki_et_ptr_00121.txt
4,35,ny/eki_et_ptr_00122.txt
5,34,ny/eki_et_ptr_00123.txt
5,45,ny/eki_et_ptr_00124.txt
8,40,ny/eki_et_ptr_00125.txt
3,20,ny/eki_et_ptr_00126.txt
6,39,ny/eki_et_ptr_00127.txt
9,59,ny/eki_et_ptr_00128.txt
5,39,ny/eki_et_ptr_00129.txt
6,34,ny/eki_et_ptr_00130.txt
6,50,ny/eki_et_ptr_00131.txt
5,33,ny/eki_et_ptr_00132.txt
5,31,ny/eki_et_ptr_00133.txt
11,68,ny/eki_et_ptr_00134.txt
7,43,ny/eki_et_ptr_00135.txt
9,55,ny/eki_et_ptr_00136.txt
11,74,ny/eki_et_ptr_00137.txt
4,25,ny/eki_et_ptr_00138.txt
7,44,ny/eki_et_ptr_00139.txt
5,29,ny/eki_et_ptr_00140.txt
4,29,ny/eki_et_ptr_00141.txt
7,44,ny/eki_et_ptr_00142.txt
6,38,ny/eki_et_ptr_00143.txt
3,18,ny/eki_et_ptr_00144.txt
7,41,ny/eki_et_ptr_00145.txt
4,32,ny/eki_et_ptr_00146.txt
4,30,ny/eki_et_ptr_00147.txt
5,30,ny/eki_et_ptr_00148.txt
4,26,ny/eki_et_ptr_00149.txt
4,36,ny/eki_et_ptr_00150.txt
3,24,ny/eki_et_ptr_00151.txt
8,52,ny/eki_et_ptr_00152.txt
4,25,ny/eki_et_ptr_00153.txt
5,38,ny/eki_et_ptr_00154.txt
6,50,ny/eki_et_ptr_00155.txt
7,44,ny/eki_et_ptr_00156.txt
4,30,ny/eki_et_ptr_00157.txt
5,32,ny/eki_et_ptr_00158.txt
4,26,ny/eki_et_ptr_00159.txt
4,25,ny/eki_et_ptr_00160.txt
5,41,ny/eki_et_ptr_00161.txt
8,53,ny/eki_et_ptr_00162.txt
5,24,ny/eki_et_ptr_00163.txt
5,32,ny/eki_et_ptr_00164.txt
4,29,ny/eki_et_ptr_00165.txt
8,44,ny/eki_et_ptr_00166.txt
3,22,ny/eki_et_ptr_00167.txt
6,35,ny/eki_et_ptr_00168.txt
10,56,ny/eki_et_ptr_00169.txt
9,53,ny/eki_et_ptr_00170.txt
4,32,ny/eki_et_ptr_00171.txt
6,47,ny/eki_et_ptr_00172.txt
4,33,ny/eki_et_ptr_00173.txt
8,49,ny/eki_et_ptr_00174.txt
4,24,ny/eki_et_ptr_00175.txt
5,37,ny/eki_et_ptr_00176.txt
4,30,ny/eki_et_ptr_00177.txt
4,22,ny/eki_et_ptr_00178.txt
6,42,ny/eki_et_ptr_00179.txt
6,37,ny/eki_et_ptr_00180.txt
7,38,ny/eki_et_ptr_00181.txt
2,12,ny/eki_et_ptr_00182.txt
4,23,ny/eki_et_ptr_00183.txt
6,36,ny/eki_et_ptr_00184.txt
6,36,ny/eki_et_ptr_00185.txt
5,27,ny/eki_et_ptr_00186.txt
5,27,ny/eki_et_ptr_00187.txt
4,45,ny/eki_et_ptr_00188.txt
10,82,ny/eki_et_ptr_00189.txt
6,38,ny/eki_et_ptr_00190.txt
5,39,ny/eki_et_ptr_00191.txt
4,45,ny/eki_et_ptr_00192.txt
7,62,ny/eki_et_ptr_00193.txt
6,54,ny/eki_et_ptr_00194.txt
11,81,ny/eki_et_ptr_00195.txt
6,72,ny/eki_et_ptr_00196.txt
5,50,ny/eki_et_ptr_00197.txt
8,75,ny/eki_et_ptr_00198.txt
8,77,ny/eki_et_ptr_00199.txt
6,68,ny/eki_et_ptr_00200.txt
7,49,ny/eki_et_ptr_00201.txt
10,101,ny/eki_et_ptr_00202.txt
6,55,ny/eki_et_ptr_00203.txt
13,115,ny/eki_et_ptr_00204.txt
8,76,ny/eki_et_ptr_00205.txt
11,92,ny/eki_et_ptr_00206.txt
11,95,ny/eki_et_ptr_00207.txt
6,54,ny/eki_et_ptr_00208.txt
7,74,ny/eki_et_ptr_00209.txt
9,75,ny/eki_et_ptr_00210.txt
6,41,ny/eki_et_ptr_00211.txt
9,55,ny/eki_et_ptr_00212.txt
7,65,ny/eki_et_ptr_00213.txt
5,41,ny/eki_et_ptr_00214.txt
6,49,ny/eki_et_ptr_00215.txt
11,85,ny/eki_et_ptr_00216.txt
10,69,ny/eki_et_ptr_00217.txt
10,70,ny/eki_et_ptr_00218.txt
6,66,ny/eki_et_ptr_00219.txt
8,73,ny/eki_et_ptr_00220.txt
8,57,ny/eki_et_ptr_00221.txt
4,22,ny/eki_et_ptr_00222.txt
8,54,ny/eki_et_ptr_00223.txt
6,43,ny/eki_et_ptr_00224.txt
5,49,ny/eki_et_ptr_00225.txt
7,58,ny/eki_et_ptr_00226.txt
8,52,ny/eki_et_ptr_00227.txt
6,45,ny/eki_et_ptr_00228.txt
9,70,ny/eki_et_ptr_00229.txt
9,77,ny/eki_et_ptr_00230.txt
10,76,ny/eki_et_ptr_00231.txt
9,81,ny/eki_et_ptr_00232.txt
7,62,ny/eki_et_ptr_00233.txt
5,46,ny/eki_et_ptr_00234.txt
7,52,ny/eki_et_ptr_00235.txt
8,45,ny/eki_et_ptr_00236.txt
5,47,ny/eki_et_ptr_00237.txt
6,57,ny/eki_et_ptr_00238.txt
8,48,ny/eki_et_ptr_00239.txt
6,42,ny/eki_et_ptr_00240.txt
4,23,ny/eki_et_ptr_00241.txt
7,40,ny/eki_et_ptr_00242.txt
7,46,ny/eki_et_ptr_00243.txt
7,63,ny/eki_et_ptr_00244.txt
7,45,ny/eki_et_ptr_00245.txt
9,71,ny/eki_et_ptr_00246.txt
12,83,ny/eki_et_ptr_00247.txt
10,80,ny/eki_et_ptr_00248.txt
10,66,ny/eki_et_ptr_00249.txt
7,42,ny/eki_et_ptr_00250.txt
10,68,ny/eki_et_ptr_00251.txt
8,40,ny/eki_et_ptr_00252.txt
16,107,ny/eki_et_ptr_00253.txt
10,69,ny/eki_et_ptr_00254.txt
11,71,ny/eki_et_ptr_00255.txt
11,100,ny/eki_et_ptr_00256.txt
8,66,ny/eki_et_ptr_00257.txt
9,74,ny/eki_et_ptr_00258.txt
7,40,ny/eki_et_ptr_00259.txt
7,47,ny/eki_et_ptr_00260.txt
7,69,ny/eki_et_ptr_00261.txt
6,40,ny/eki_et_ptr_00262.txt
8,48,ny/eki_et_ptr_00263.txt
10,65,ny/eki_et_ptr_00264.txt
6,53,ny/eki_et_ptr_00265.txt
6,39,ny/eki_et_ptr_00266.txt
9,63,ny/eki_et_ptr_00267.txt
7,49,ny/eki_et_ptr_00268.txt
6,42,ny/eki_et_ptr_00269.txt
8,50,ny/eki_et_ptr_00270.txt
12,74,ny/eki_et_ptr_00271.txt
13,103,ny/eki_et_ptr_00272.txt
9,59,ny/eki_et_ptr_00273.txt
7,53,ny/eki_et_ptr_00274.txt
11,62,ny/eki_et_ptr_00275.txt
6,47,ny/eki_et_ptr_00276.txt
15,83,ny/eki_et_ptr_00277.txt
8,50,ny/eki_et_ptr_00278.txt
7,55,ny/eki_et_ptr_00279.txt
8,56,ny/eki_et_ptr_00280.txt
8,56,ny/eki_et_ptr_00281.txt
6,34,ny/eki_et_ptr_00282.txt
7,37,ny/eki_et_ptr_00283.txt
5,36,ny/eki_et_ptr_00284.txt
5,28,ny/eki_et_ptr_00285.txt
12,90,ny/eki_et_ptr_00286.txt
7,44,ny/eki_et_ptr_00287.txt
6,45,ny/eki_et_ptr_00288.txt
5,28,ny/eki_et_ptr_00289.txt
4,39,ny/eki_et_ptr_00290.txt
10,75,ny/eki_et_ptr_00291.txt
7,55,ny/eki_et_ptr_00292.txt
9,77,ny/eki_et_ptr_00293.txt
4,35,ny/eki_et_ptr_00294.txt
6,40,ny/eki_et_ptr_00295.txt
6,51,ny/eki_et_ptr_00296.txt
5,33,ny/eki_et_ptr_00297.txt
8,78,ny/eki_et_ptr_00298.txt
10,96,ny/eki_et_ptr_00299.txt
6,54,ny/eki_et_ptr_00300.txt
6,64,ny/eki_et_ptr_00301.txt
6,62,ny/eki_et_ptr_00302.txt
6,61,ny/eki_et_ptr_00303.txt
7,50,ny/eki_et_ptr_00304.txt
7,49,ny/eki_et_ptr_00305.txt
5,40,ny/eki_et_ptr_00306.txt
4,44,ny/eki_et_ptr_00307.txt
4,46,ny/eki_et_ptr_00308.txt
5,40,ny/eki_et_ptr_00309.txt
5,33,ny/eki_et_ptr_00310.txt
6,49,ny/eki_et_ptr_00311.txt
12,88,ny/eki_et_ptr_00312.txt
5,54,ny/eki_et_ptr_00313.txt
12,90,ny/eki_et_ptr_00314.txt
13,111,ny/eki_et_ptr_00315.txt
9,55,ny/eki_et_ptr_00316.txt
8,72,ny/eki_et_ptr_00317.txt
15,115,ny/eki_et_ptr_00318.txt
16,130,ny/eki_et_ptr_00319.txt
7,53,ny/eki_et_ptr_00320.txt
6,61,ny/eki_et_ptr_00321.txt
9,79,ny/eki_et_ptr_00322.txt
6,64,ny/eki_et_ptr_00323.txt
4,43,ny/eki_et_ptr_00324.txt
6,56,ny/eki_et_ptr_00325.txt
9,70,ny/eki_et_ptr_00326.txt
5,38,ny/eki_et_ptr_00327.txt
6,48,ny/eki_et_ptr_00328.txt
4,36,ny/eki_et_ptr_00329.txt
8,53,ny/eki_et_ptr_00330.txt
7,61,ny/eki_et_ptr_00331.txt
4,39,ny/eki_et_ptr_00332.txt
4,53,ny/eki_et_ptr_00333.txt
6,64,ny/eki_et_ptr_00334.txt
6,47,ny/eki_et_ptr_00335.txt
7,57,ny/eki_et_ptr_00336.txt
9,77,ny/eki_et_ptr_00337.txt
8,69,ny/eki_et_ptr_00338.txt
9,66,ny/eki_et_ptr_00339.txt
4,49,ny/eki_et_ptr_00340.txt
4,35,ny/eki_et_ptr_00341.txt
4,40,ny/eki_et_ptr_00342.txt
4,35,ny/eki_et_ptr_00343.txt
8,83,ny/eki_et_ptr_00344.txt
3,32,ny/eki_et_ptr_00345.txt
4,44,ny/eki_et_ptr_00346.txt
5,47,ny/eki_et_ptr_00347.txt
4,30,ny/eki_et_ptr_00348.txt
4,47,ny/eki_et_ptr_00349.txt
4,36,ny/eki_et_ptr_00350.txt
6,46,ny/eki_et_ptr_00351.txt
6,45,ny/eki_et_ptr_00352.txt
9,71,ny/eki_et_ptr_00353.txt
4,28,ny/eki_et_ptr_00354.txt
5,42,ny/eki_et_ptr_00355.txt
6,59,ny/eki_et_ptr_00356.txt
4,26,ny/eki_et_ptr_00357.txt
4,26,ny/eki_et_ptr_00358.txt
8,57,ny/eki_et_ptr_00359.txt
5,36,ny/eki_et_ptr_00360.txt
7,68,ny/eki_et_ptr_00361.txt
10,64,ny/eki_et_ptr_00362.txt
4,42,ny/eki_et_ptr_00363.txt
5,47,ny/eki_et_ptr_00364.txt
5,32,ny/eki_et_ptr_00365.txt
6,58,ny/eki_et_ptr_00366.txt
5,47,ny/eki_et_ptr_00367.txt
5,53,ny/eki_et_ptr_00368.txt
10,89,ny/eki_et_ptr_00369.txt
5,37,ny/eki_et_ptr_00370.txt
9,81,ny/eki_et_ptr_00371.txt
5,53,ny/eki_et_ptr_00372.txt
6,50,ny/eki_et_ptr_00373.txt
8,62,ny/eki_et_ptr_00374.txt
6,55,ny/eki_et_ptr_00375.txt
7,57,ny/eki_et_ptr_00376.txt
8,47,ny/eki_et_ptr_00377.txt
4,25,ny/eki_et_ptr_00378.txt
5,40,ny/eki_et_ptr_00379.txt
6,47,ny/eki_et_ptr_00380.txt
7,61,ny/eki_et_ptr_00381.txt
5,51,ny/eki_et_ptr_00382.txt
5,53,ny/eki_et_ptr_00383.txt
6,49,ny/eki_et_ptr_00384.txt
4,54,ny/eki_et_ptr_00385.txt
8,62,ny/eki_et_ptr_00386.txt
5,41,ny/eki_et_ptr_00387.txt
4,24,ny/eki_et_ptr_00388.txt
7,48,ny/eki_et_ptr_00389.txt
5,39,ny/eki_et_ptr_00390.txt
10,76,ny/eki_et_ptr_00391.txt
6,50,ny/eki_et_ptr_00392.txt
4,23,ny/eki_et_ptr_00393.txt
5,48,ny/eki_et_ptr_00394.txt
9,83,ny/eki_et_ptr_00395.txt
5,55,ny/eki_et_ptr_00396.txt
5,50,ny/eki_et_ptr_00397.txt
6,50,ny/eki_et_ptr_00398.txt
6,62,ny/eki_et_ptr_00399.txt
7,56,ny/eki_et_ptr_00400.txt
15,113,ny/eki_et_ptr_00401.txt
6,50,ny/eki_et_ptr_00402.txt
7,72,ny/eki_et_ptr_00403.txt
7,66,ny/eki_et_ptr_00404.txt
7,71,ny/eki_et_ptr_00405.txt
5,44,ny/eki_et_ptr_00406.txt
5,54,ny/eki_et_ptr_00407.txt
6,39,ny/eki_et_ptr_00408.txt
6,45,ny/eki_et_ptr_00409.txt
8,48,ny/eki_et_ptr_00410.txt
7,39,ny/eki_et_ptr_00411.txt
4,36,ny/eki_et_ptr_00412.txt
3,28,ny/eki_et_ptr_00413.txt
7,46,ny/eki_et_ptr_00414.txt
3,19,ny/eki_et_ptr_00415.txt
8,53,ny/eki_et_ptr_00416.txt
6,32,ny/eki_et_ptr_00417.txt
4,32,ny/eki_et_ptr_00418.txt
3,24,ny/eki_et_ptr_00419.txt
5,33,ny/eki_et_ptr_00420.txt
5,34,ny/eki_et_ptr_00421.txt
4,23,ny/eki_et_ptr_00422.txt
2,17,ny/eki_et_ptr_00423.txt
4,33,ny/eki_et_ptr_00424.txt
6,35,ny/eki_et_ptr_00425.txt
2,18,ny/eki_et_ptr_00426.txt
1,8,ny/eki_et_ptr_00427.txt
1,5,ny/eki_et_ptr_00428.txt
1,6,ny/eki_et_ptr_00429.txt
1,5,ny/eki_et_ptr_00430.txt
1,7,ny/eki_et_ptr_00431.txt
1,7,ny/eki_et_ptr_00432.txt
3,26,ny/eki_et_ptr_00433.txt
3,18,ny/eki_et_ptr_00434.txt
2,17,ny/eki_et_ptr_00435.txt
1,13,ny/eki_et_ptr_00436.txt
2,12,ny/eki_et_ptr_00437.txt
1,14,ny/eki_et_ptr_00438.txt
5,45,ny/eki_et_ptr_00439.txt
5,28,ny/eki_et_ptr_00440.txt
4,27,ny/eki_et_ptr_00441.txt
5,23,ny/eki_et_ptr_00442.txt
5,28,ny/eki_et_ptr_00443.txt
6,28,ny/eki_et_ptr_00444.txt
3,17,ny/eki_et_ptr_00445.txt
7,42,ny/eki_et_ptr_00446.txt
7,54,ny/eki_et_ptr_00447.txt
8,54,ny/eki_et_ptr_00448.txt
5,38,ny/eki_et_ptr_00449.txt
6,41,ny/eki_et_ptr_00450.txt
6,37,ny/eki_et_ptr_00451.txt
7,62,ny/eki_et_ptr_00452.txt
7,51,ny/eki_et_ptr_00453.txt
8,78,ny/eki_et_ptr_00454.txt
5,27,ny/eki_et_ptr_00455.txt
6,44,ny/eki_et_ptr_00456.txt
8,53,ny/eki_et_ptr_00457.txt
6,37,ny/eki_et_ptr_00458.txt
8,49,ny/eki_et_ptr_00459.txt
5,35,ny/eki_et_ptr_00460.txt
5,39,ny/eki_et_ptr_00461.txt
7,49,ny/eki_et_ptr_00462.txt
8,51,ny/eki_et_ptr_00463.txt
13,66,ny/eki_et_ptr_00464.txt
5,30,ny/eki_et_ptr_00465.txt
5,26,ny/eki_et_ptr_00466.txt
3,19,ny/eki_et_ptr_00467.txt
8,57,ny/eki_et_ptr_00468.txt
8,57,ny/eki_et_ptr_00469.txt
7,37,ny/eki_et_ptr_00470.txt
5,33,ny/eki_et_ptr_00471.txt
8,61,ny/eki_et_ptr_00472.txt
8,51,ny/eki_et_ptr_00473.txt
7,43,ny/eki_et_ptr_00474.txt
11,73,ny/eki_et_ptr_00475.txt
5,51,ny/eki_et_ptr_00476.txt
7,39,ny/eki_et_ptr_00477.txt
4,33,ny/eki_et_ptr_00478.txt
10,71,ny/eki_et_ptr_00479.txt
7,43,ny/eki_et_ptr_00480.txt
5,38,ny/eki_et_ptr_00481.txt
6,43,ny/eki_et_ptr_00482.txt
8,49,ny/eki_et_ptr_00483.txt
8,54,ny/eki_et_ptr_00484.txt
7,38,ny/eki_et_ptr_00485.txt
6,39,ny/eki_et_ptr_00486.txt
9,69,ny/eki_et_ptr_00487.txt
15,106,ny/eki_et_ptr_00488.txt
14,153,ny/eki_et_ptr_00489.txt
7,59,ny/eki_et_ptr_00490.txt
17,119,ny/eki_et_ptr_00491.txt
24,147,ny/eki_et_ptr_00492.txt
7,37,ny/eki_et_ptr_00493.txt
17,123,ny/eki_et_ptr_00494.txt
17,130,ny/eki_et_ptr_00495.txt
15,116,ny/eki_et_ptr_00496.txt
20,120,ny/eki_et_ptr_00497.txt
19,121,ny/eki_et_ptr_00498.txt
14,115,ny/eki_et_ptr_00499.txt
16,118,ny/eki_et_ptr_00500.txt
19,118,ny/eki_et_ptr_00501.txt
31,238,ny/eki_et_ptr_00502.txt
12,82,ny/eki_et_ptr_00503.txt
23,139,ny/eki_et_ptr_00504.txt
11,92,ny/eki_et_ptr_00505.txt
11,111,ny/eki_et_ptr_00506.txt
23,190,ny/eki_et_ptr_00507.txt
20,171,ny/eki_et_ptr_00508.txt
14,115,ny/eki_et_ptr_00509.txt
17,128,ny/eki_et_ptr_00510.txt
15,142,ny/eki_et_ptr_00511.txt
19,129,ny/eki_et_ptr_00512.txt
21,142,ny/eki_et_ptr_00513.txt
17,129,ny/eki_et_ptr_00514.txt
20,129,ny/eki_et_ptr_00515.txt
21,129,ny/eki_et_ptr_00516.txt
18,124,ny/eki_et_ptr_00517.txt
16,119,ny/eki_et_ptr_00518.txt
19,122,ny/eki_et_ptr_00519.txt
19,124,ny/eki_et_ptr_00520.txt
14,123,ny/eki_et_ptr_00521.txt
18,123,ny/eki_et_ptr_00522.txt
25,137,ny/eki_et_ptr_00523.txt
18,119,ny/eki_et_ptr_00524.txt
21,122,ny/eki_et_ptr_00525.txt
17,116,ny/eki_et_ptr_00526.txt
17,117,ny/eki_et_ptr_00527.txt
16,118,ny/eki_et_ptr_00528.txt
16,118,ny/eki_et_ptr_00529.txt
17,119,ny/eki_et_ptr_00530.txt
16,118,ny/eki_et_ptr_00531.txt
16,119,ny/eki_et_ptr_00532.txt
19,130,ny/eki_et_ptr_00533.txt
14,125,ny/eki_et_ptr_00534.txt
18,132,ny/eki_et_ptr_00535.txt
13,125,ny/eki_et_ptr_00536.txt
16,131,ny/eki_et_ptr_00537.txt
26,158,ny/eki_et_ptr_00538.txt
23,152,ny/eki_et_ptr_00539.txt
19,117,ny/eki_et_ptr_00540.txt
19,116,ny/eki_et_ptr_00541.txt
19,116,ny/eki_et_ptr_00542.txt
21,119,ny/eki_et_ptr_00543.txt
12,110,ny/eki_et_ptr_00544.txt
15,114,ny/eki_et_ptr_00545.txt
10,108,ny/eki_et_ptr_00546.txt
17,115,ny/eki_et_ptr_00547.txt
14,113,ny/eki_et_ptr_00548.txt
13,110,ny/eki_et_ptr_00549.txt
23,132,ny/eki_et_ptr_00550.txt
18,127,ny/eki_et_ptr_00551.txt
18,126,ny/eki_et_ptr_00552.txt
17,137,ny/eki_et_ptr_00553.txt
20,126,ny/eki_et_ptr_00554.txt
18,128,ny/eki_et_ptr_00555.txt
17,126,ny/eki_et_ptr_00556.txt
12,119,ny/eki_et_ptr_00557.txt
18,126,ny/eki_et_ptr_00558.txt
16,124,ny/eki_et_ptr_00559.txt
23,138,ny/eki_et_ptr_00560.txt
18,144,ny/eki_et_ptr_00561.txt
28,165,ny/eki_et_ptr_00562.txt
21,122,ny/eki_et_ptr_00563.txt
16,120,ny/eki_et_ptr_00564.txt
15,118,ny/eki_et_ptr_00565.txt
15,117,ny/eki_et_ptr_00566.txt
15,114,ny/eki_et_ptr_00567.txt
12,109,ny/eki_et_ptr_00568.txt
15,116,ny/eki_et_ptr_00569.txt
17,118,ny/eki_et_ptr_00570.txt
12,96,ny/eki_et_ptr_00571.txt
18,121,ny/eki_et_ptr_00572.txt
8,57,ny/eki_et_ptr_00573.txt
10,73,ny/eki_et_ptr_00574.txt
6,47,ny/eki_et_ptr_00575.txt
15,124,ny/eki_et_ptr_00576.txt
17,125,ny/eki_et_ptr_00577.txt
17,125,ny/eki_et_ptr_00578.txt
18,129,ny/eki_et_ptr_00579.txt
16,135,ny/eki_et_ptr_00580.txt
21,121,ny/eki_et_ptr_00581.txt
17,114,ny/eki_et_ptr_00582.txt
14,114,ny/eki_et_ptr_00583.txt
13,113,ny/eki_et_ptr_00584.txt
15,115,ny/eki_et_ptr_00585.txt
16,116,ny/eki_et_ptr_00586.txt
18,118,ny/eki_et_ptr_00587.txt
14,115,ny/eki_et_ptr_00588.txt
18,115,ny/eki_et_ptr_00589.txt
13,113,ny/eki_et_ptr_00590.txt
12,111,ny/eki_et_ptr_00591.txt
17,120,ny/eki_et_ptr_00592.txt
13,118,ny/eki_et_ptr_00593.txt
16,120,ny/eki_et_ptr_00594.txt
14,119,ny/eki_et_ptr_00595.txt
15,123,ny/eki_et_ptr_00596.txt
11,115,ny/eki_et_ptr_00597.txt
16,123,ny/eki_et_ptr_00598.txt
15,123,ny/eki_et_ptr_00599.txt
16,122,ny/eki_et_ptr_00600.txt
28,157,ny/eki_et_ptr_00601.txt
16,129,ny/eki_et_ptr_00602.txt
14,129,ny/eki_et_ptr_00603.txt
17,129,ny/eki_et_ptr_00604.txt
14,134,ny/eki_et_ptr_00605.txt
15,133,ny/eki_et_ptr_00606.txt
18,142,ny/eki_et_ptr_00607.txt
16,117,ny/eki_et_ptr_00608.txt
16,117,ny/eki_et_ptr_00609.txt
15,115,ny/eki_et_ptr_00610.txt
21,123,ny/eki_et_ptr_00611.txt
14,117,ny/eki_et_ptr_00612.txt
16,120,ny/eki_et_ptr_00613.txt
12,113,ny/eki_et_ptr_00614.txt
17,119,ny/eki_et_ptr_00615.txt
12,113,ny/eki_et_ptr_00616.txt
9,56,ny/eki_et_ptr_00617.txt
15,122,ny/eki_et_ptr_00618.txt
20,127,ny/eki_et_ptr_00619.txt
21,124,ny/eki_et_ptr_00620.txt
19,123,ny/eki_et_ptr_00621.txt
16,121,ny/eki_et_ptr_00622.txt
14,122,ny/eki_et_ptr_00623.txt
25,143,ny/eki_et_ptr_00624.txt
16,126,ny/eki_et_ptr_00625.txt
19,155,ny/eki_et_ptr_00626.txt
16,127,ny/eki_et_ptr_00627.txt
14,125,ny/eki_et_ptr_00628.txt
16,127,ny/eki_et_ptr_00629.txt
18,134,ny/eki_et_ptr_00630.txt
8,43,ny/eki_et_ptr_00631.txt
7,43,ny/eki_et_ptr_00632.txt
20,123,ny/eki_et_ptr_00633.txt
18,120,ny/eki_et_ptr_00634.txt
15,109,ny/eki_et_ptr_00635.txt
14,117,ny/eki_et_ptr_00636.txt
17,121,ny/eki_et_ptr_00637.txt
17,120,ny/eki_et_ptr_00638.txt
15,118,ny/eki_et_ptr_00639.txt
