test,item,score,speaker_name,speaker,rater,rater_gender,rater_age,speaker_wav
137,10,5,S2_CHAR,3338,918,M,50,10_S2_05_CHAR.wav
137,11,4,S1_NEU,3336,918,M,50,11_S1_08_NEU.wav
137,12,5,S2_NARR,3335,918,M,50,12_S2_13_NARR.wav
137,13,6,S3_CHAR,3341,918,M,50,13_S3_02_CHAR.wav
137,14,6,S2_NEU,3342,918,M,50,14_S2_05_NEU.wav
137,15,5,S3_NARR,3343,918,M,50,15_S3_10_NARR.wav
137,16,4,S2_CHAR,3338,918,M,50,16_S2_13_CHAR.wav
137,17,6,S3_NEU,3337,918,M,50,17_S3_01_NEU.wav
137,18,5,S1_NARR,3340,918,M,50,18_S1_08_NARR.wav
137,19,4,S3_CHAR,3341,918,M,50,19_S3_01_CHAR.wav
137,20,5,S2_NEU,3342,918,M,50,20_S2_10_NEU.wav
137,21,5,S3_NARR,3343,918,M,50,21_S3_02_NARR.wav
137,22,2,S1_CHAR,3339,918,M,50,22_S1_01_CHAR.wav
137,23,5,S2_NEU,3342,918,M,50,23_S2_08_NEU.wav
137,24,6,S2_NARR,3335,918,M,50,24_S2_02_NARR.wav
137,25,4,S3_CHAR,3341,918,M,50,25_S3_05_CHAR.wav
137,26,4,S1_NEU,3336,918,M,50,26_S1_02_NEU.wav
137,27,3,S1_NARR,3340,918,M,50,27_S1_13_NARR.wav
137,28,3,S2_CHAR,3338,918,M,50,28_S2_02_CHAR.wav
137,29,4,S2_NEU,3342,918,M,50,29_S2_01_NEU.wav
137,30,7,S3_NARR,3343,918,M,50,30_S3_05_NARR.wav
137,31,3,S1_CHAR,3339,918,M,50,31_S1_13_CHAR.wav
137,32,7,S2_NEU,3342,918,M,50,32_S2_02_NEU.wav
137,33,6,S3_NARR,3343,918,M,50,33_S3_13_NARR.wav
137,34,4,S2_CHAR,3338,918,M,50,34_S2_08_CHAR.wav
137,35,5,S1_NEU,3336,918,M,50,35_S1_10_NEU.wav
137,36,7,S3_NARR,3343,918,M,50,36_S3_01_NARR.wav
137,37,5,S2_CHAR,3338,918,M,50,37_S2_10_CHAR.wav
137,38,7,S3_NEU,3337,918,M,50,38_S3_08_NEU.wav
137,39,4,S2_NARR,3335,918,M,50,39_S2_05_NARR.wav
137,40,4,S3_CHAR,3341,918,M,50,40_S3_13_CHAR.wav
137,41,4,S1_NEU,3336,918,M,50,41_S1_01_NEU.wav
137,42,4,S1_NARR,3340,918,M,50,42_S1_05_NARR.wav
137,43,5,S3_CHAR,3341,918,M,50,43_S3_08_CHAR.wav
137,44,7,S3_NEU,3337,918,M,50,44_S3_05_NEU.wav
137,45,5,S2_NARR,3335,918,M,50,45_S2_10_NARR.wav
137,46,5,S1_CHAR,3339,918,M,50,46_S1_08_CHAR.wav
137,47,4,S1_NEU,3336,918,M,50,47_S1_13_NEU.wav
137,48,5,S1_NARR,3340,918,M,50,48_S1_02_NARR.wav
137,49,6,S3_CHAR,3341,918,M,50,49_S3_10_CHAR.wav
137,50,6,S1_NEU,3336,918,M,50,50_S1_05_NEU.wav
137,51,6,S3_NARR,3343,918,M,50,51_S3_08_NARR.wav
137,52,3,S1_CHAR,3339,918,M,50,52_S1_10_CHAR.wav
137,53,7,S2_NEU,3342,918,M,50,53_S2_13_NEU.wav
137,54,5,S1_NARR,3340,918,M,50,54_S1_10_NARR.wav
137,55,5,S1_CHAR,3339,918,M,50,55_S1_02_CHAR.wav
137,56,7,S3_NEU,3337,918,M,50,56_S3_13_NEU.wav
137,57,6,S2_NARR,3335,918,M,50,57_S2_01_NARR.wav
137,4,2,S2_CHAR,3338,1992,M,64,04_S2_01_CHAR.wav
137,5,5,S3_NEU,3337,1992,M,64,05_S3_10_NEU.wav
137,6,3,S2_NARR,3335,1992,M,64,06_S2_08_NARR.wav
137,7,5,S1_CHAR,3339,1992,M,64,07_S1_05_CHAR.wav
137,8,4,S3_NEU,3337,1992,M,64,08_S3_02_NEU.wav
137,9,4,S1_NARR,3340,1992,M,64,09_S1_01_NARR.wav
137,10,5,S2_CHAR,3338,1992,M,64,10_S2_05_CHAR.wav
137,11,3,S1_NEU,3336,1992,M,64,11_S1_08_NEU.wav
137,12,5,S2_NARR,3335,1992,M,64,12_S2_13_NARR.wav
137,13,3,S3_CHAR,3341,1992,M,64,13_S3_02_CHAR.wav
137,14,5,S2_NEU,3342,1992,M,64,14_S2_05_NEU.wav
137,15,3,S3_NARR,3343,1992,M,64,15_S3_10_NARR.wav
137,16,5,S2_CHAR,3338,1992,M,64,16_S2_13_CHAR.wav
137,17,2,S3_NEU,3337,1992,M,64,17_S3_01_NEU.wav
137,18,4,S1_NARR,3340,1992,M,64,18_S1_08_NARR.wav
137,19,2,S3_CHAR,3341,1992,M,64,19_S3_01_CHAR.wav
137,20,5,S2_NEU,3342,1992,M,64,20_S2_10_NEU.wav
137,21,3,S3_NARR,3343,1992,M,64,21_S3_02_NARR.wav
137,22,4,S1_CHAR,3339,1992,M,64,22_S1_01_CHAR.wav
137,23,4,S2_NEU,3342,1992,M,64,23_S2_08_NEU.wav
137,24,5,S2_NARR,3335,1992,M,64,24_S2_02_NARR.wav
137,25,2,S3_CHAR,3341,1992,M,64,25_S3_05_CHAR.wav
137,26,4,S1_NEU,3336,1992,M,64,26_S1_02_NEU.wav
137,27,4,S1_NARR,3340,1992,M,64,27_S1_13_NARR.wav
137,28,4,S2_CHAR,3338,1992,M,64,28_S2_02_CHAR.wav
137,29,3,S2_NEU,3342,1992,M,64,29_S2_01_NEU.wav
137,30,4,S3_NARR,3343,1992,M,64,30_S3_05_NARR.wav
137,31,3,S1_CHAR,3339,1992,M,64,31_S1_13_CHAR.wav
137,32,5,S2_NEU,3342,1992,M,64,32_S2_02_NEU.wav
137,33,4,S3_NARR,3343,1992,M,64,33_S3_13_NARR.wav
137,34,4,S2_CHAR,3338,1992,M,64,34_S2_08_CHAR.wav
137,35,4,S1_NEU,3336,1992,M,64,35_S1_10_NEU.wav
137,36,6,S3_NARR,3343,1992,M,64,36_S3_01_NARR.wav
137,37,3,S2_CHAR,3338,1992,M,64,37_S2_10_CHAR.wav
137,38,4,S3_NEU,3337,1992,M,64,38_S3_08_NEU.wav
137,39,4,S2_NARR,3335,1992,M,64,39_S2_05_NARR.wav
137,40,4,S3_CHAR,3341,1992,M,64,40_S3_13_CHAR.wav
137,41,3,S1_NEU,3336,1992,M,64,41_S1_01_NEU.wav
