test,item,score,speaker_name,speaker,rater,rater_gender,rater_age,speaker_wav
137,47,4,INY,3336,1992,M.r,64,47_I13_NY.wav
137,48,4,IJU,3340,1992,M.r,64,48_I02_JU.wav
137,49,3,EOK,3341,1992,M.r,64,49_E10_OK.wav
137,50,4,INY,3336,1992,M.r,64,50_I05_NY.wav
137,51,3,EJU,3343,1992,M.r,64,51_E08_JU.wav
137,52,3,IOK,3339,1992,M.r,64,52_I10_OK.wav
137,53,4,MNY,3342,1992,M.r,64,53_M13_NY.wav
137,54,3,IJU,3340,1992,M.r,64,54_I10_JU.wav
137,55,3,IOK,3339,1992,M.r,64,55_I02_OK.wav
137,56,5,ENY,3337,1992,M.r,64,56_E13_NY.wav
137,57,4,MJU,3335,1992,M.r,64,57_M01_JU.wav
137,4,3,MOK,3338,2548,M.r,43,04_M01_OK.wav
137,5,6,ENY,3337,2548,M.r,43,05_E10_NY.wav
137,6,4,MJU,3335,2548,M.r,43,06_M08_JU.wav
137,7,4,IOK,3339,2548,M.r,43,07_I05_OK.wav
137,8,6,ENY,3337,2548,M.r,43,08_E02_NY.wav
137,9,4,IJU,3340,2548,M.r,43,09_I01_JU.wav
137,10,5,MOK,3338,2548,M.r,43,10_M05_OK.wav
137,11,5,INY,3336,2548,M.r,43,11_I08_NY.wav
137,12,4,MJU,3335,2548,M.r,43,12_M13_JU.wav
137,13,6,EOK,3341,2548,M.r,43,13_E02_OK.wav
137,14,5,MNY,3342,2548,M.r,43,14_M05_NY.wav
137,15,7,EJU,3343,2548,M.r,43,15_E10_JU.wav
137,16,4,MOK,3338,2548,M.r,43,16_M13_OK.wav
137,17,7,ENY,3337,2548,M.r,43,17_E01_NY.wav
137,18,4,IJU,3340,2548,M.r,43,18_I08_JU.wav
137,19,5,EOK,3341,2548,M.r,43,19_E01_OK.wav
137,20,6,MNY,3342,2548,M.r,43,20_M10_NY.wav
137,21,7,EJU,3343,2548,M.r,43,21_E02_JU.wav
137,22,4,IOK,3339,2548,M.r,43,22_I01_OK.wav
137,23,5,MNY,3342,2548,M.r,43,23_M08_NY.wav
137,24,4,MJU,3335,2548,M.r,43,24_M02_JU.wav
137,25,6,EOK,3341,2548,M.r,43,25_E05_OK.wav
137,26,5,INY,3336,2548,M.r,43,26_I02_NY.wav
137,27,5,IJU,3340,2548,M.r,43,27_I13_JU.wav
137,28,4,MOK,3338,2548,M.r,43,28_M02_OK.wav
137,29,5,MNY,3342,2548,M.r,43,29_M01_NY.wav
137,30,7,EJU,3343,2548,M.r,43,30_E05_JU.wav
137,31,4,IOK,3339,2548,M.r,43,31_I13_OK.wav
137,32,5,MNY,3342,2548,M.r,43,32_M02_NY.wav
137,33,6,EJU,3343,2548,M.r,43,33_E13_JU.wav
137,34,4,MOK,3338,2548,M.r,43,34_M08_OK.wav
137,35,5,INY,3336,2548,M.r,43,35_I10_NY.wav
137,36,7,EJU,3343,2548,M.r,43,36_E01_JU.wav
137,37,5,MOK,3338,2548,M.r,43,37_M10_OK.wav
137,38,7,ENY,3337,2548,M.r,43,38_E08_NY.wav
137,39,5,MJU,3335,2548,M.r,43,39_M05_JU.wav
137,40,5,EOK,3341,2548,M.r,43,40_E13_OK.wav
137,41,5,INY,3336,2548,M.r,43,41_I01_NY.wav
137,42,5,IJU,3340,2548,M.r,43,42_I05_JU.wav
137,43,6,EOK,3341,2548,M.r,43,43_E08_OK.wav
137,44,7,ENY,3337,2548,M.r,43,44_E05_NY.wav
137,45,4,MJU,3335,2548,M.r,43,45_M10_JU.wav
137,46,4,IOK,3339,2548,M.r,43,46_I08_OK.wav
137,47,3,INY,3336,2548,M.r,43,47_I13_NY.wav
